"installation_id","tag_name_en","tag_value","tag_value_avg","tag_value_min","tag_value_max","quality","tag_time","dm_update_time","dm_load_time"
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 02:25:43.860,2026-09-17 02:18:52.867,2026-09-17 02:18:52.867
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 02:40:43.330,2026-09-17 02:33:54.123,2026-09-17 02:33:54.123
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 02:55:43.280,2026-09-17 02:48:56.982,2026-09-17 02:48:56.982
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 17:09:41.940,2026-09-14 17:18:56.387,2026-09-14 17:18:56.387
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 17:24:41.490,2026-09-14 17:33:57.050,2026-09-14 17:33:57.050
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 17:39:41.550,2026-09-14 17:49:01.191,2026-09-14 17:49:01.191
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 17:54:41.660,2026-09-14 18:03:58.829,2026-09-14 18:03:58.829
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 18:09:41.950,2026-09-14 18:18:53.514,2026-09-14 18:18:53.514
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 18:24:41.190,2026-09-14 18:33:52.949,2026-09-14 18:33:52.949
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 18:39:41.860,2026-09-14 18:48:56.830,2026-09-14 18:48:56.830
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 18:54:41.510,2026-09-14 19:03:52.918,2026-09-14 19:03:52.918
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 19:09:41.610,2026-09-14 19:18:58.329,2026-09-14 19:18:58.329
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 19:24:41.610,2026-09-14 19:33:56.223,2026-09-14 19:33:56.223
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 19:39:41.380,2026-09-14 19:48:58.685,2026-09-14 19:48:58.685
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 19:54:41.930,2026-09-14 20:03:56.271,2026-09-14 20:03:56.271
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 20:09:41.510,2026-09-14 20:19:03.736,2026-09-14 20:19:03.736
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 20:24:41.310,2026-09-14 20:33:54.099,2026-09-14 20:33:54.099
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 20:39:41.340,2026-09-14 20:49:04.170,2026-09-14 20:49:04.170
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 20:54:41.960,2026-09-14 21:03:53.307,2026-09-14 21:03:53.307
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 21:09:41.990,2026-09-14 21:18:54.480,2026-09-14 21:18:54.480
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 21:24:41.200,2026-09-14 21:33:51.809,2026-09-14 21:33:51.809
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 21:39:41.790,2026-09-14 21:48:52.488,2026-09-14 21:48:52.488
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 21:54:41.690,2026-09-14 22:03:58.934,2026-09-14 22:03:58.934
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 22:09:41.910,2026-09-14 22:18:58.771,2026-09-14 22:18:58.771
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 22:24:41.430,2026-09-14 22:34:02.168,2026-09-14 22:34:02.168
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 22:39:41.230,2026-09-14 22:48:58.079,2026-09-14 22:48:58.079
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 22:54:41.310,2026-09-14 23:03:58.439,2026-09-14 23:03:58.439
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 23:09:40.520,2026-09-14 23:18:53.573,2026-09-14 23:18:53.573
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 23:24:40.370,2026-09-14 23:33:56.752,2026-09-14 23:33:56.752
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 23:39:40.240,2026-09-14 23:48:55.660,2026-09-14 23:48:55.660
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-14 23:54:40.100,2026-09-15 00:03:56.295,2026-09-15 00:03:56.295
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 00:09:40.670,2026-09-15 00:18:58.299,2026-09-15 00:18:58.299
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 00:24:40.480,2026-09-15 00:33:55.514,2026-09-15 00:33:55.514
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 00:39:40.320,2026-09-15 00:48:53.238,2026-09-15 00:48:53.238
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 00:54:40.850,2026-09-15 01:03:58.490,2026-09-15 01:03:58.490
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 01:09:40.680,2026-09-15 01:18:56.533,2026-09-15 01:18:56.533
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 01:24:40.870,2026-09-15 01:33:57.035,2026-09-15 01:33:57.035
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 01:39:40.250,2026-09-15 01:48:55.122,2026-09-15 01:48:55.122
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 01:54:40.940,2026-09-15 02:03:54.387,2026-09-15 02:03:54.387
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 02:09:40.860,2026-09-15 02:18:56.350,2026-09-15 02:18:56.350
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 02:24:40.420,2026-09-15 02:34:00.538,2026-09-15 02:34:00.538
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 02:39:40.640,2026-09-15 02:48:59.893,2026-09-15 02:48:59.893
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 02:54:40.110,2026-09-15 03:03:54.857,2026-09-15 03:03:54.857
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 03:09:40.610,2026-09-15 03:18:53.428,2026-09-15 03:18:53.428
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 03:24:40.360,2026-09-15 03:33:56.668,2026-09-15 03:33:56.668
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 03:39:40.960,2026-09-15 03:48:51.397,2026-09-15 03:48:51.397
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 03:54:40.000,2026-09-15 04:03:55.137,2026-09-15 04:03:55.137
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 04:09:40.500,2026-09-15 04:18:56.831,2026-09-15 04:18:56.831
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-15 04:24:40.970,2026-09-15 04:33:56.908,2026-09-15 04:33:56.908
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 17:09:11.400,2026-09-14 17:03:53.718,2026-09-14 17:03:53.718
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 17:24:12.190,2026-09-14 17:18:55.776,2026-09-14 17:18:55.776
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 17:39:12.310,2026-09-14 17:33:56.125,2026-09-14 17:33:56.125
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 17:54:12.890,2026-09-14 17:48:57.617,2026-09-14 17:48:57.617
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 18:09:12.830,2026-09-14 18:04:03.308,2026-09-14 18:04:03.308
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 18:24:12.430,2026-09-14 18:18:53.500,2026-09-14 18:18:53.500
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 18:39:12.930,2026-09-14 18:33:55.097,2026-09-14 18:33:55.097
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 18:54:12.650,2026-09-14 18:48:51.090,2026-09-14 18:48:51.090
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 19:09:12.200,2026-09-14 19:03:55.359,2026-09-14 19:03:55.359
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 19:24:12.400,2026-09-14 19:18:54.549,2026-09-14 19:18:54.549
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 19:39:12.140,2026-09-14 19:33:53.218,2026-09-14 19:33:53.218
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 19:54:12.740,2026-09-14 19:48:56.108,2026-09-14 19:48:56.108
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 20:09:12.200,2026-09-14 20:03:52.353,2026-09-14 20:03:52.353
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 20:24:12.500,2026-09-14 20:18:55.743,2026-09-14 20:18:55.743
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 20:39:12.790,2026-09-14 20:33:51.810,2026-09-14 20:33:51.810
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 20:54:12.390,2026-09-14 20:48:59.098,2026-09-14 20:48:59.098
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 21:09:12.840,2026-09-14 21:04:01.116,2026-09-14 21:04:01.116
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 21:24:12.520,2026-09-14 21:18:56.506,2026-09-14 21:18:56.506
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 21:39:13.140,2026-09-14 21:34:00.396,2026-09-14 21:34:00.396
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 21:54:13.840,2026-09-14 21:48:56.907,2026-09-14 21:48:56.907
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 22:09:13.940,2026-09-14 22:03:51.297,2026-09-14 22:03:51.297
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 22:24:13.430,2026-09-14 22:18:58.072,2026-09-14 22:18:58.072
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 22:39:13.480,2026-09-14 22:34:02.969,2026-09-14 22:34:02.969
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 22:54:13.980,2026-09-14 22:48:51.069,2026-09-14 22:48:51.069
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 23:09:13.290,2026-09-14 23:03:59.401,2026-09-14 23:03:59.401
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 23:24:13.860,2026-09-14 23:18:55.480,2026-09-14 23:18:55.480
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 23:39:13.530,2026-09-14 23:34:01.863,2026-09-14 23:34:01.863
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-14 23:54:13.250,2026-09-14 23:48:56.696,2026-09-14 23:48:56.696
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 00:09:13.520,2026-09-15 00:03:57.411,2026-09-15 00:03:57.411
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 00:24:13.860,2026-09-15 00:18:55.242,2026-09-15 00:18:55.242
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 00:39:13.360,2026-09-15 00:33:55.107,2026-09-15 00:33:55.107
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 00:54:13.220,2026-09-15 00:48:56.628,2026-09-15 00:48:56.628
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 01:09:13.810,2026-09-15 01:03:53.746,2026-09-15 01:03:53.746
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 01:24:13.820,2026-09-15 01:18:54.550,2026-09-15 01:18:54.550
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 01:39:13.490,2026-09-15 01:33:53.072,2026-09-15 01:33:53.072
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 01:54:13.530,2026-09-15 01:48:58.019,2026-09-15 01:48:58.019
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 02:09:14.610,2026-09-15 02:03:56.342,2026-09-15 02:03:56.342
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 02:24:14.900,2026-09-15 02:18:53.460,2026-09-15 02:18:53.460
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 02:39:14.960,2026-09-15 02:34:04.720,2026-09-15 02:34:04.720
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 02:54:14.290,2026-09-15 02:48:52.973,2026-09-15 02:48:52.973
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 03:09:14.670,2026-09-15 03:03:56.888,2026-09-15 03:03:56.888
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 03:24:14.970,2026-09-15 03:18:54.115,2026-09-15 03:18:54.115
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 03:39:14.200,2026-09-15 03:33:58.293,2026-09-15 03:33:58.293
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 03:54:14.760,2026-09-15 03:48:55.341,2026-09-15 03:48:55.341
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 04:09:14.750,2026-09-15 04:03:56.546,2026-09-15 04:03:56.546
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 04:24:14.360,2026-09-15 04:18:55.861,2026-09-15 04:18:55.861
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 04:39:14.600,2026-09-15 04:33:57.048,2026-09-15 04:33:57.048
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 04:54:14.780,2026-09-15 04:48:56.281,2026-09-15 04:48:56.281
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 05:09:14.670,2026-09-15 05:03:55.283,2026-09-15 05:03:55.283
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-15 05:24:14.190,2026-09-15 05:18:55.456,2026-09-15 05:18:55.456
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 03:10:43.440,2026-09-17 03:03:53.349,2026-09-17 03:03:53.349
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 03:25:43.200,2026-09-17 03:18:57.784,2026-09-17 03:18:57.784
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 03:40:43.380,2026-09-17 03:33:50.105,2026-09-17 03:33:50.105
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 03:55:43.650,2026-09-17 03:48:56.630,2026-09-17 03:48:56.630
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 04:10:43.770,2026-09-17 04:03:55.878,2026-09-17 04:03:55.878
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 04:25:43.220,2026-09-17 04:18:56.265,2026-09-17 04:18:56.265
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 04:40:43.200,2026-09-17 04:33:58.831,2026-09-17 04:33:58.831
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 04:55:43.650,2026-09-17 04:48:51.991,2026-09-17 04:48:51.991
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 05:10:43.860,2026-09-17 05:03:57.986,2026-09-17 05:03:57.986
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 05:25:43.390,2026-09-17 05:18:55.337,2026-09-17 05:18:55.337
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 05:40:43.450,2026-09-17 05:33:58.097,2026-09-17 05:33:58.097
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 05:55:43.140,2026-09-17 05:48:52.557,2026-09-17 05:48:52.557
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 06:10:43.800,2026-09-17 06:04:04.989,2026-09-17 06:04:04.989
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 06:25:43.970,2026-09-17 06:19:04.348,2026-09-17 06:19:04.348
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 06:40:43.720,2026-09-17 06:33:58.798,2026-09-17 06:33:58.798
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 06:55:43.150,2026-09-17 06:48:52.155,2026-09-17 06:48:52.155
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 07:10:43.980,2026-09-17 07:03:58.696,2026-09-17 07:03:58.696
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 07:25:43.970,2026-09-17 07:18:57.695,2026-09-17 07:18:57.695
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 07:40:43.940,2026-09-17 07:33:53.526,2026-09-17 07:33:53.526
TW005,TW_FinalWater_ES_PH_PH,0.00000,0.00000,0.00000,0.00000,8,2026-09-17 07:55:43.690,2026-09-17 07:48:52.834,2026-09-17 07:48:52.834
