"installation_id","tag_name_en","tag_value","tag_value_avg","tag_value_min","tag_value_max","quality","tag_time","dm_update_time","dm_load_time"
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-18 21:24:34.500,2026-09-18 21:18:58.171,2026-09-18 21:18:58.171
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-18 21:39:34.190,2026-09-18 21:33:55.156,2026-09-18 21:33:55.156
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-18 21:54:35.300,2026-09-18 21:48:58.664,2026-09-18 21:48:58.664
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-18 22:09:35.820,2026-09-18 22:03:53.706,2026-09-18 22:03:53.706
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-18 22:24:35.460,2026-09-18 22:18:55.452,2026-09-18 22:18:55.452
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-18 22:39:35.870,2026-09-18 22:33:56.349,2026-09-18 22:33:56.349
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-18 22:54:35.390,2026-09-18 22:48:57.384,2026-09-18 22:48:57.384
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-18 23:09:35.720,2026-09-18 23:03:54.757,2026-09-18 23:03:54.757
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-18 23:24:35.200,2026-09-18 23:18:53.526,2026-09-18 23:18:53.526
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-18 23:39:35.200,2026-09-18 23:33:53.535,2026-09-18 23:33:53.535
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-18 23:54:35.550,2026-09-18 23:48:57.305,2026-09-18 23:48:57.305
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 00:09:35.240,2026-09-19 00:03:53.815,2026-09-19 00:03:53.815
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 00:24:35.650,2026-09-19 00:18:55.983,2026-09-19 00:18:55.983
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 00:39:35.910,2026-09-19 00:33:57.826,2026-09-19 00:33:57.826
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 00:54:35.270,2026-09-19 00:48:55.989,2026-09-19 00:48:55.989
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 01:09:35.820,2026-09-19 01:03:50.345,2026-09-19 01:03:50.345
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 01:24:35.430,2026-09-19 01:19:05.332,2026-09-19 01:19:05.332
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 01:39:35.820,2026-09-19 01:34:19.436,2026-09-19 01:34:19.436
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 01:54:35.350,2026-09-19 01:48:57.235,2026-09-19 01:48:57.235
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 02:09:35.770,2026-09-19 02:03:56.070,2026-09-19 02:03:56.070
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 02:24:36.100,2026-09-19 02:18:56.550,2026-09-19 02:18:56.550
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 02:39:36.540,2026-09-19 02:33:58.939,2026-09-19 02:33:58.939
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 02:54:36.400,2026-09-19 02:48:55.273,2026-09-19 02:48:55.273
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 03:09:36.690,2026-09-19 03:03:56.735,2026-09-19 03:03:56.735
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 03:24:36.970,2026-09-19 03:18:56.449,2026-09-19 03:18:56.449
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 03:39:36.500,2026-09-19 03:33:56.868,2026-09-19 03:33:56.868
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 03:54:36.900,2026-09-19 03:49:05.338,2026-09-19 03:49:05.338
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 04:09:36.570,2026-09-19 04:03:52.735,2026-09-19 04:03:52.735
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 04:24:36.940,2026-09-19 04:18:53.672,2026-09-19 04:18:53.672
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 04:39:36.560,2026-09-19 04:33:53.663,2026-09-19 04:33:53.663
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 04:54:36.780,2026-09-19 04:49:00.105,2026-09-19 04:49:00.105
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 05:09:36.400,2026-09-19 05:04:01.620,2026-09-19 05:04:01.620
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 05:24:36.940,2026-09-19 05:18:58.666,2026-09-19 05:18:58.666
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 05:39:36.240,2026-09-19 05:33:58.045,2026-09-19 05:33:58.045
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 04:39:33.320,2026-09-19 04:49:00.178,2026-09-19 04:49:00.178
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 04:54:33.420,2026-09-19 05:04:04.240,2026-09-19 05:04:04.240
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 05:09:33.860,2026-09-19 05:18:54.764,2026-09-19 05:18:54.764
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 05:24:33.590,2026-09-19 05:33:53.519,2026-09-19 05:33:53.519
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 05:39:33.810,2026-09-19 05:48:57.399,2026-09-19 05:48:57.399
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 05:54:33.110,2026-09-19 06:04:02.000,2026-09-19 06:04:02.000
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 06:09:33.900,2026-09-19 06:18:53.937,2026-09-19 06:18:53.937
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 06:24:33.470,2026-09-19 06:33:57.009,2026-09-19 06:33:57.009
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 06:39:33.170,2026-09-19 06:48:50.705,2026-09-19 06:48:50.705
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 06:54:33.000,2026-09-19 07:03:52.695,2026-09-19 07:03:52.695
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 07:09:33.500,2026-09-19 07:18:51.721,2026-09-19 07:18:51.721
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 07:24:33.740,2026-09-19 07:33:52.677,2026-09-19 07:33:52.677
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 07:39:33.800,2026-09-19 07:48:56.699,2026-09-19 07:48:56.699
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 07:54:33.910,2026-09-19 08:04:14.630,2026-09-19 08:04:14.630
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 08:09:33.240,2026-09-19 08:19:05.016,2026-09-19 08:19:05.016
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 08:24:33.790,2026-09-19 08:34:05.430,2026-09-19 08:34:05.430
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 08:39:33.230,2026-09-19 08:48:53.859,2026-09-19 08:48:53.859
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 08:54:33.580,2026-09-19 09:03:53.991,2026-09-19 09:03:53.991
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 09:09:33.290,2026-09-19 09:19:00.768,2026-09-19 09:19:00.768
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 09:24:33.800,2026-09-19 09:33:57.287,2026-09-19 09:33:57.287
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 09:39:33.760,2026-09-19 09:48:58.296,2026-09-19 09:48:58.296
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 09:54:33.740,2026-09-19 10:03:53.321,2026-09-19 10:03:53.321
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 10:09:38.680,2026-09-19 10:18:57.870,2026-09-19 10:18:57.870
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 10:24:38.270,2026-09-19 10:33:59.633,2026-09-19 10:33:59.633
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 10:39:38.800,2026-09-19 10:48:55.213,2026-09-19 10:48:55.213
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 10:54:38.510,2026-09-19 11:03:59.711,2026-09-19 11:03:59.711
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 11:09:38.520,2026-09-19 11:18:56.034,2026-09-19 11:18:56.034
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 11:24:38.860,2026-09-19 11:33:57.745,2026-09-19 11:33:57.745
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 11:39:38.440,2026-09-19 11:48:55.981,2026-09-19 11:48:55.981
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 11:54:38.960,2026-09-19 12:03:57.777,2026-09-19 12:03:57.777
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 12:09:38.130,2026-09-19 12:18:56.114,2026-09-19 12:18:56.114
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 12:24:38.110,2026-09-19 12:33:51.602,2026-09-19 12:33:51.602
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 12:39:38.810,2026-09-19 12:48:57.717,2026-09-19 12:48:57.717
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 12:54:38.350,2026-09-19 13:04:02.847,2026-09-19 13:04:02.847
TW011,TO_OutletFL_Rev_Hart,0.00000,0.00000,0.00000,0.00000,0,2026-09-19 13:09:38.500,2026-09-19 13:18:54.249,2026-09-19 13:18:54.249
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 05:54:36.860,2026-09-19 05:48:56.538,2026-09-19 05:48:56.538
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 06:09:36.800,2026-09-19 06:03:59.079,2026-09-19 06:03:59.079
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 06:24:36.420,2026-09-19 06:18:53.486,2026-09-19 06:18:53.486
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 06:39:36.670,2026-09-19 06:33:55.012,2026-09-19 06:33:55.012
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 06:54:37.620,2026-09-19 06:48:56.704,2026-09-19 06:48:56.704
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 07:09:37.600,2026-09-19 07:03:58.783,2026-09-19 07:03:58.783
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 07:24:37.530,2026-09-19 07:18:58.233,2026-09-19 07:18:58.233
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 07:39:37.370,2026-09-19 07:33:59.142,2026-09-19 07:33:59.142
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 07:54:37.970,2026-09-19 07:48:52.651,2026-09-19 07:48:52.651
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 08:09:37.200,2026-09-19 08:03:59.515,2026-09-19 08:03:59.515
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 08:24:37.500,2026-09-19 08:18:52.641,2026-09-19 08:18:52.641
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 08:39:37.730,2026-09-19 08:33:52.048,2026-09-19 08:33:52.048
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 08:54:37.460,2026-09-19 08:48:58.797,2026-09-19 08:48:58.797
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 09:09:37.960,2026-09-19 09:03:53.076,2026-09-19 09:03:53.076
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 09:24:37.650,2026-09-19 09:18:56.781,2026-09-19 09:18:56.781
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 09:39:37.710,2026-09-19 09:33:57.141,2026-09-19 09:33:57.141
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 09:54:37.140,2026-09-19 09:48:57.743,2026-09-19 09:48:57.743
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 10:09:37.830,2026-09-19 10:03:55.896,2026-09-19 10:03:55.896
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 10:24:37.410,2026-09-19 10:19:03.877,2026-09-19 10:19:03.877
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 10:39:14.730,2026-09-19 10:33:57.439,2026-09-19 10:33:57.439
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 10:54:14.990,2026-09-19 10:48:56.250,2026-09-19 10:48:56.250
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 11:09:14.370,2026-09-19 11:03:57.467,2026-09-19 11:03:57.467
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 11:24:14.880,2026-09-19 11:19:03.161,2026-09-19 11:19:03.161
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 11:39:14.101,2026-09-19 11:33:55.378,2026-09-19 11:33:55.378
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 11:54:14.530,2026-09-19 11:48:57.844,2026-09-19 11:48:57.844
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 12:09:14.900,2026-09-19 12:03:59.632,2026-09-19 12:03:59.632
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 12:24:14.830,2026-09-19 12:18:56.768,2026-09-19 12:18:56.768
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 12:39:14.240,2026-09-19 12:33:59.692,2026-09-19 12:33:59.692
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 12:54:14.580,2026-09-19 12:48:58.714,2026-09-19 12:48:58.714
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 13:09:14.400,2026-09-19 13:04:06.380,2026-09-19 13:04:06.380
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 13:24:14.880,2026-09-19 13:19:02.260,2026-09-19 13:19:02.260
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 13:39:14.260,2026-09-19 13:33:55.887,2026-09-19 13:33:55.887
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 13:54:14.560,2026-09-19 13:48:56.477,2026-09-19 13:48:56.477
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 14:09:14.380,2026-09-19 14:03:54.777,2026-09-19 14:03:54.777
TW009,FWCRAV,1.08290,1.08290,1.08290,1.08290,0,2026-09-19 14:24:14.130,2026-09-19 14:18:56.458,2026-09-19 14:18:56.458
