"id","region","item_code","item_name","item_value","unit","etl_time","dt","dm_update_time","dm_load_time"
f54e6554-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,679.40963,ML,2026-08-24 20:04:26.978,20050521,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f28789b8-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,582.62933,ML,2026-08-24 20:04:26.978,20050522,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
fb9ce3fe-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,989.65051,ML,2026-08-24 20:04:26.978,20050523,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"00c8b664-81e2-8b3f-fc75-fa163e9bb5e8",NTE,bi_p_254,Impounding Reservoir Current Yield ML,1442.54381,ML,2026-08-24 20:04:26.978,20050524,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"03310334-81e2-8b3f-fc75-fa163e9bb5e8",NTE,bi_p_254,Impounding Reservoir Current Yield ML,467.52742,ML,2026-08-24 20:04:26.978,20050525,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
fbbaaff6-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,2633.36174,ML,2026-08-24 20:04:26.978,20050526,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
f44bb864-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,3502.21491,ML,2026-08-24 20:04:26.978,20050527,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
ecced580-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,1042.14403,ML,2026-08-24 20:04:26.978,20050528,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
eb4c4abc-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,454.14355,ML,2026-08-24 20:04:26.978,20050529,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e2526a68-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,420.33632,ML,2026-08-24 20:04:26.978,20050530,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e4e39b80-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,235.65112,ML,2026-08-24 20:04:26.978,20050531,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"013ebada-81e2-8b3f-fc75-fa163e9bb5e8",NTE,bi_p_254,Impounding Reservoir Current Yield ML,428.07265,ML,2026-08-24 20:04:26.978,20050601,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e69cc53c-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,237.07885,ML,2026-08-24 20:04:26.978,20050602,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e91a6896-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,319.40864,ML,2026-08-24 20:04:26.978,20050603,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
fdae8f6c-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,1783.75328,ML,2026-08-24 20:04:26.978,20050604,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
ed87e9ee-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,395.03037,ML,2026-08-24 20:04:26.978,20050605,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
ee9a5682-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,386.95106,ML,2026-08-24 20:04:26.978,20050606,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"03791188-81e2-8b3f-fc75-fa163e9bb5e8",NTE,bi_p_254,Impounding Reservoir Current Yield ML,63.79462,ML,2026-08-24 20:04:26.978,20050607,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
e85fa0ba-81e1-8b3f-fc75-fa163e9bb5e8,NTE,bi_p_254,Impounding Reservoir Current Yield ML,146.55306,ML,2026-08-24 20:04:26.978,20050608,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"071da56a-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,517.69235,ML,2026-08-24 20:04:26.978,20050331,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0dcad572-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,955.99380,ML,2026-08-24 20:04:26.978,20050401,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0aa48ffa-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,475.69824,ML,2026-08-24 20:04:26.978,20050402,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0dd6805c-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,284.93834,ML,2026-08-24 20:04:26.978,20050403,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0c68ebba-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,285.86893,ML,2026-08-24 20:04:26.978,20050404,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"04ba2b2c-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,337.13659,ML,2026-08-24 20:04:26.978,20050405,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"03cee4fa-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,366.30129,ML,2026-08-24 20:04:26.978,20050406,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"05be65a6-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,509.73386,ML,2026-08-24 20:04:26.978,20050407,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0936a0cc-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,503.01057,ML,2026-08-24 20:04:26.978,20050408,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0ce1c9a4-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,479.38263,ML,2026-08-24 20:04:26.978,20050409,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0c23bb6c-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,334.65826,ML,2026-08-24 20:04:26.978,20050410,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"05937e68-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,514.82254,ML,2026-08-24 20:04:26.978,20050411,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"07237562-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,599.99457,ML,2026-08-24 20:04:26.978,20050412,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"081fcd6c-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,1304.08146,ML,2026-08-24 20:04:26.978,20050413,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
"0cd01fce-81e2-8b3f-fc75-fa163e9bb5e8",HKSAR,bi_p_254,Impounding Reservoir Current Yield ML,357.89141,ML,2026-08-24 20:04:26.978,20050414,2026-08-24 20:04:26.978,2026-08-24 20:04:26.978
