"installation_id","tag_name","comment","value","time","unit","water_biz_type","dm_update_time","dm_load_time"
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.04600,2026-03-20 21:30:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.04100,2026-03-20 21:57:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.03600,2026-03-20 22:24:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.03500,2026-03-20 22:30:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.02900,2026-03-20 23:02:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.02300,2026-03-20 23:39:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.02100,2026-03-20 23:50:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.01600,2026-03-21 00:20:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.01300,2026-03-21 00:37:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.05800,2026-03-20 20:26:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.05500,2026-03-20 20:43:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.04900,2026-03-20 21:14:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.04300,2026-03-20 21:45:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.03300,2026-03-20 22:46:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.01900,2026-03-20 23:59:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.00900,2026-03-21 01:01:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.00500,2026-03-21 01:24:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,6.99100,2026-03-21 02:46:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.16000,2026-03-20 12:41:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.15400,2026-03-20 12:56:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.14900,2026-03-20 13:11:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.13500,2026-03-20 14:10:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.12600,2026-03-20 14:48:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.12200,2026-03-20 15:01:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.11900,2026-03-20 15:14:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.11400,2026-03-20 15:34:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.09900,2026-03-20 16:38:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.09000,2026-03-20 17:21:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.08800,2026-03-20 17:32:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.07900,2026-03-20 18:24:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.06600,2026-03-20 19:39:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.06100,2026-03-20 20:07:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.00200,2026-03-21 01:40:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,7.00000,2026-03-21 01:57:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,6.99700,2026-03-21 02:11:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,6.99400,2026-03-21 02:30:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,6.99000,2026-03-21 02:56:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,6.98800,2026-03-21 03:11:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,6.98200,2026-03-21 03:57:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,6.98000,2026-03-21 04:12:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
SR080,FWSRNW04023Q00102,FWSRNW04023Q00102,6.97700,2026-03-21 04:28:00.000,"",PH,2026-03-30 21:57:47.092,2026-03-30 21:57:47.092
