"id","sensor_code","sensor_value","sensor_time","dm_update_time","dm_load_time"
cea4d4f216e0419b93726949db3fde0c,FWWMNW04001Q00101,0.232000,2026-04-09 01:49:00.000,2026-04-09 02:00:16.277,2026-04-09 02:00:16.277
d91ff4fc616c4639aef516d9efca4e57,FWWMNW04001Q00104,175.999000,2026-04-09 01:49:00.000,2026-04-09 02:00:16.277,2026-04-09 02:00:16.277
fb0b5ed4ad2c478e93e17c4c81626ea5,FWWMNW04001Q00101,0.232000,2026-04-09 02:05:00.000,2026-04-09 02:16:34.536,2026-04-09 02:16:34.536
"4442d9064cd245548acc091a610af96e",FWWMNW04001Q00104,175.937800,2026-04-09 02:05:00.000,2026-04-09 02:16:34.536,2026-04-09 02:16:34.536
a00909da713f44a1a68fb24d6ebcf46f,FWWMNW03001Q00102,8.445000,2026-04-09 02:03:00.000,2026-04-09 02:16:34.536,2026-04-09 02:16:34.536
"554fb50edf9c4872a64fee5152ff17c4",FWWMNW04001Q00101,0.228000,2026-04-09 02:19:00.000,2026-04-09 02:30:15.324,2026-04-09 02:30:15.324
eaf9ce5a20aa4bf8911614918c1655bf,FWWMNW03001Q00102,8.445000,2026-04-09 02:19:00.000,2026-04-09 02:30:15.324,2026-04-09 02:30:15.324
"5ea37c24797f4bb6b4c3b732d3c28d75",FWWMNW04001Q00104,175.914000,2026-04-09 02:24:00.000,2026-04-09 02:35:15.439,2026-04-09 02:35:15.439
"0f4b54cdda2c4b18aa9ae62da3705f7f",FWWMNW04001Q00101,0.225000,2026-04-09 02:36:00.000,2026-04-09 02:45:15.640,2026-04-09 02:45:15.640
"474cf6b1ea9d40a3bf2a41e04284d2b2",FWWMNW03001Q00102,8.447000,2026-04-09 02:36:00.000,2026-04-09 02:45:15.640,2026-04-09 02:45:15.640
"15797050d5e241929498ddb3afd75eea",FWWMNW04001Q00104,175.840500,2026-04-09 02:41:00.000,2026-04-09 02:50:15.101,2026-04-09 02:50:15.101
"69ae965f3cfe4aac8890e2ec3898fe43",FWWMNW04001Q00101,0.217000,2026-04-09 02:53:00.000,2026-04-09 03:05:15.829,2026-04-09 03:05:15.829
"4f771d2563484c00b61d1307ca832a57",FWWMNW04001Q00104,175.911100,2026-04-09 02:58:00.000,2026-04-09 03:05:15.829,2026-04-09 03:05:15.829
"1fe916e841c74a26ba98b3514fb4ac5d",FWWMNW03001Q00102,8.448000,2026-04-09 02:53:00.000,2026-04-09 03:05:15.829,2026-04-09 03:05:15.829
"0c2330b040284ffe901064af2504dc30",FWWMNW04001Q00101,0.223000,2026-04-09 03:10:00.000,2026-04-09 03:20:15.891,2026-04-09 03:20:15.891
"5db919e6966f423bbd27b5e02a1ac761",FWWMNW03001Q00102,8.451000,2026-04-09 03:10:00.000,2026-04-09 03:20:15.891,2026-04-09 03:20:15.891
dd55b2d64e9c45929b5565d8759f96a1,FWWMNW04001Q00104,176.165200,2026-04-09 03:14:00.000,2026-04-09 03:25:15.506,2026-04-09 03:25:15.506
"1acd5a0e664248ac879a065ae6f2e3b2",FWWMNW04001Q00101,0.225000,2026-04-09 03:27:00.000,2026-04-09 03:35:15.802,2026-04-09 03:35:15.802
"0e93e19092fc47ca9f0f984179212337",FWWMNW03001Q00102,8.454000,2026-04-09 03:27:00.000,2026-04-09 03:35:15.802,2026-04-09 03:35:15.802
d265eeef99a64e7c8939f3a23d4739ba,FWWMNW04001Q00104,176.175300,2026-04-09 03:31:00.000,2026-04-09 03:40:16.317,2026-04-09 03:40:16.317
"1d3a92c67655433a998ee971c38941b8",FWWMNW04001Q00101,0.222000,2026-04-09 03:44:00.000,2026-04-09 03:55:15.311,2026-04-09 03:55:15.311
d46bd567d983461d92b1460373b29eea,FWWMNW03001Q00102,8.457000,2026-04-09 03:44:00.000,2026-04-09 03:55:15.311,2026-04-09 03:55:15.311
"023b6e0d207e4bb8866e46f04e9aefd2",FWWMNW04001Q00104,176.065500,2026-04-09 03:48:00.000,2026-04-09 04:00:15.189,2026-04-09 04:00:15.189
"5bfac533be894f17a998a2634882f5c0",FWWMNW04001Q00101,0.222000,2026-04-09 03:56:00.000,2026-04-09 04:05:15.863,2026-04-09 04:05:15.863
"4c3bce8a965f4597bc45958a114a2c5d",FWWMNW04001Q00104,176.216900,2026-04-09 03:58:00.000,2026-04-09 04:05:15.863,2026-04-09 04:05:15.863
"1814f9d791bc4681aed792d434d61845",FWWMNW03001Q00102,8.459000,2026-04-09 03:56:00.000,2026-04-09 04:05:15.863,2026-04-09 04:05:15.863
"7ace6561a9d548cdb71e54851c1ff9c3",FWWMNW04001Q00101,0.224000,2026-04-09 04:03:00.000,2026-04-09 04:10:14.981,2026-04-09 04:10:14.981
bbed60c8050b43db9dc279b2e910271d,FWWMNW04001Q00104,176.308800,2026-04-09 04:03:00.000,2026-04-09 04:10:14.981,2026-04-09 04:10:14.981
"7acd09a595ad43789b5bff7b5b1209ee",FWWMNW03001Q00102,8.461000,2026-04-09 04:02:00.000,2026-04-09 04:10:14.981,2026-04-09 04:10:14.981
d68aeafee61d406f87d24c0a79c1afad,FWWMNW04001Q00101,0.227000,2026-04-09 04:12:00.000,2026-04-09 04:25:14.993,2026-04-09 04:25:14.993
c22d2f65fd614bb7838b3373c468e0fe,FWWMNW04001Q00104,176.246400,2026-04-09 04:17:00.000,2026-04-09 04:25:14.993,2026-04-09 04:25:14.993
b7f465185f6b429e825373cbfe4f27da,FWWMNW03001Q00102,8.462000,2026-04-09 04:12:00.000,2026-04-09 04:25:14.993,2026-04-09 04:25:14.993
"78dd2f55937145e18c20bf45ef8379d5",FWWMNW04001Q00101,0.224000,2026-04-09 04:30:00.000,2026-04-09 04:40:15.796,2026-04-09 04:40:15.796
"3a86f36b6691453ca6b6f582c7fbbd43",FWWMNW03001Q00102,8.465000,2026-04-09 04:30:00.000,2026-04-09 04:40:15.796,2026-04-09 04:40:15.796
"9e30d03c7d8140b79f55311c97f7899a",FWWMNW04001Q00104,176.340600,2026-04-09 04:34:00.000,2026-04-09 04:45:20.975,2026-04-09 04:45:20.975
"545df3c3c74c4f7e98c1c0f5ca256883",FWSRKN03085Q00201,0.000000,2025-06-25 14:35:00.000,2026-04-13 18:00:15.101,2026-04-13 18:00:15.101
"8e74bdbb24d04653ac9695895db229b8",FWWMNW03001Q00105,23.622000,2026-04-08 21:01:00.000,2026-04-08 21:20:13.872,2026-04-08 21:20:13.872
"12a4cc14c9f54677bdfa6e87e70d337f",FWWMNW03001Q00101,0.308000,2026-04-08 21:12:00.000,2026-04-08 21:20:13.872,2026-04-08 21:20:13.872
"030c6a8fcef94fe29ce354f667da74dc",FWWMNW03001Q00105,23.618000,2026-04-08 21:14:00.000,2026-04-08 21:26:40.893,2026-04-08 21:26:40.893
"3c5e13e560824c39b07536c375aafc3e",FWWMNW03001Q00105,23.610000,2026-04-08 21:35:00.000,2026-04-08 21:46:34.653,2026-04-08 21:46:34.653
d02de0a0f430444daba792ff9fa1609f,FWWMNW03001Q00101,0.307000,2026-04-08 21:35:00.000,2026-04-08 21:46:34.653,2026-04-08 21:46:34.653
"862e86082c284a85b7e1afbb16bd0098",FWWMNW03001Q00105,23.610000,2026-04-08 21:52:00.000,2026-04-08 22:06:35.138,2026-04-08 22:06:35.138
cb36d1af67c447c7a036a09b3bd73c5e,FWWMNW03001Q00101,0.306000,2026-04-08 21:52:00.000,2026-04-08 22:06:35.138,2026-04-08 22:06:35.138
"24407dd2c538416c9cf569cce939ff46",FWWMNW03001Q00105,23.603000,2026-04-08 22:08:00.000,2026-04-08 22:20:15.812,2026-04-08 22:20:15.812
de6d2783966c4610ae346f90ea786f61,FWWMNW03001Q00101,0.304000,2026-04-08 22:08:00.000,2026-04-08 22:20:15.812,2026-04-08 22:20:15.812
"3f6b6ecd6d0c461ca3a822521aca8e86",FWWMNW03001Q00105,23.603000,2026-04-08 22:26:00.000,2026-04-08 22:35:15.669,2026-04-08 22:35:15.669
"8cc6c6ea7ab84c7284b80a9287983e61",FWWMNW03001Q00101,0.303000,2026-04-08 22:26:00.000,2026-04-08 22:35:15.669,2026-04-08 22:35:15.669
c116ead3ca284f40bbf3ce44b99abf72,FWWMNW03001Q00105,23.603000,2026-04-08 22:33:00.000,2026-04-08 22:45:15.899,2026-04-08 22:45:15.899
ec0cfebb187d4d7dabeec52198461f1a,FWWMNW03001Q00101,0.302000,2026-04-08 22:33:00.000,2026-04-08 22:45:15.899,2026-04-08 22:45:15.899
"7bc7b35009f44347b577ff1af4a36c87",FWWMNW03001Q00105,23.595000,2026-04-08 22:59:00.000,2026-04-08 23:11:41.351,2026-04-08 23:11:41.351
"88d58029278c4186965e4bd071965bf8",FWWMNW03001Q00101,0.300000,2026-04-08 22:59:00.000,2026-04-08 23:11:41.351,2026-04-08 23:11:41.351
cc3f1318c8f34b8abb46a904f0db0fda,FWWMNW03001Q00105,23.591000,2026-04-08 23:20:00.000,2026-04-08 23:31:35.016,2026-04-08 23:31:35.016
"1d5baf9955934bd8ad3b974478f3e357",FWWMNW03001Q00101,0.298000,2026-04-08 23:20:00.000,2026-04-08 23:31:35.016,2026-04-08 23:31:35.016
a23aea94a58744eab22e6ac3fed30040,FWWMNW03001Q00105,23.607000,2026-04-08 23:35:00.000,2026-04-08 23:45:15.146,2026-04-08 23:45:15.146
af8be7267d6b4868b3d650d1fda83ac7,FWWMNW03001Q00101,0.296000,2026-04-08 23:35:00.000,2026-04-08 23:45:15.146,2026-04-08 23:45:15.146
caabce926bbf484e9f55422c3d8c5f98,FWWMNW03001Q00105,23.610000,2026-04-08 23:52:00.000,2026-04-09 00:00:15.866,2026-04-09 00:00:15.866
"29b39d32abb24602b5fc5f78d0a8bba5",FWWMNW03001Q00101,0.296000,2026-04-08 23:52:00.000,2026-04-09 00:00:15.866,2026-04-09 00:00:15.866
"8428f473ecd14542951c50444e637c5f",FWWMNW03001Q00105,23.599000,2026-04-09 00:03:00.000,2026-04-09 00:11:34.288,2026-04-09 00:11:34.288
"5b3e035c866e4b03b0b7513eb47c42b3",FWWMNW03001Q00101,0.294000,2026-04-09 00:03:00.000,2026-04-09 00:11:34.288,2026-04-09 00:11:34.288
b1651fc1af1c4ed5b00bf6512e8c0865,FWWMNW03001Q00105,23.595000,2026-04-09 00:19:00.000,2026-04-09 00:31:41.006,2026-04-09 00:31:41.006
"20fe2aedf5694fc888e2771646d43b16",FWWMNW03001Q00101,0.292000,2026-04-09 00:19:00.000,2026-04-09 00:31:41.006,2026-04-09 00:31:41.006
"81ed1a67417247dbbb010362f53ca215",FWWMNW03001Q00105,23.587000,2026-04-09 00:35:00.000,2026-04-09 00:45:15.311,2026-04-09 00:45:15.311
c206e13b67e54433a452e2b1a2777410,FWWMNW03001Q00101,0.292000,2026-04-09 00:35:00.000,2026-04-09 00:45:15.311,2026-04-09 00:45:15.311
"54e6bf70567647319a1b9e17072d0af7",FWWMNW03001Q00105,23.591000,2026-04-09 00:55:00.000,2026-04-09 01:05:15.709,2026-04-09 01:05:15.709
e15eb1289bfb4ff087503944a46ae0cc,FWWMNW03001Q00101,0.290000,2026-04-09 00:55:00.000,2026-04-09 01:05:15.709,2026-04-09 01:05:15.709
"75759ef0522b41adbf64197a096ac57f",FWWMNW03001Q00105,23.591000,2026-04-09 01:12:00.000,2026-04-09 01:25:15.070,2026-04-09 01:25:15.070
a536febd81e948e6b19f8941fca495d9,FWWMNW03001Q00101,0.290000,2026-04-09 01:12:00.000,2026-04-09 01:25:15.070,2026-04-09 01:25:15.070
"7defce9c3f0040ddbe9f5f705efa13f7",FWWMNW03001Q00105,23.591000,2026-04-09 01:30:00.000,2026-04-09 01:40:15.317,2026-04-09 01:40:15.317
dca473153c9242b3b0eeca0522479766,FWWMNW03001Q00101,0.289000,2026-04-09 01:30:00.000,2026-04-09 01:40:15.317,2026-04-09 01:40:15.317
"2e7109f9671a4df49ad28cd1b44b3f43",FWWMNW03001Q00105,23.587000,2026-04-09 01:46:00.000,2026-04-09 01:55:15.305,2026-04-09 01:55:15.305
fa3ab6ef6e5a4cf7840e998cc6d3031d,FWWMNW03001Q00101,0.288000,2026-04-09 01:46:00.000,2026-04-09 01:55:15.305,2026-04-09 01:55:15.305
cc2a4a2e186d42ab83ea90c294315870,FWWMNW03001Q00105,23.583000,2026-04-09 02:03:00.000,2026-04-09 02:16:34.536,2026-04-09 02:16:34.536
"7629e3b682244185a13bef5b17946ddd",FWWMNW03001Q00101,0.286000,2026-04-09 02:03:00.000,2026-04-09 02:16:34.536,2026-04-09 02:16:34.536
d119a5b0c9c44f169611af259a6a7bbd,FWWMNW03001Q00105,23.583000,2026-04-09 02:19:00.000,2026-04-09 02:30:15.324,2026-04-09 02:30:15.324
dfc02bf38e0046c593a133b89d173fd6,FWWMNW03001Q00101,0.284000,2026-04-09 02:19:00.000,2026-04-09 02:30:15.324,2026-04-09 02:30:15.324
"3186227cc5f94c389cd904b518ac0dc1",FWWMNW03001Q00105,23.587000,2026-04-09 02:36:00.000,2026-04-09 02:45:15.640,2026-04-09 02:45:15.640
"2302e66b8f104d39b27b4f6ac65a86ed",FWWMNW03001Q00101,0.284000,2026-04-09 02:36:00.000,2026-04-09 02:45:15.640,2026-04-09 02:45:15.640
c78f15d8679e4076bbf736967bf6bac5,FWWMNW03001Q00105,23.583000,2026-04-09 02:53:00.000,2026-04-09 03:05:15.829,2026-04-09 03:05:15.829
"2ee12d8661a94a41b437f22bb6e0b0d1",FWWMNW03001Q00101,0.280000,2026-04-09 02:53:00.000,2026-04-09 03:05:15.829,2026-04-09 03:05:15.829
a60c598d1408455db40804620156c56a,FWWMNW03001Q00105,23.583000,2026-04-09 03:10:00.000,2026-04-09 03:20:15.891,2026-04-09 03:20:15.891
e30c9ac1658f4b659f5ab39bf98e8397,FWWMNW03001Q00101,0.278000,2026-04-09 03:10:00.000,2026-04-09 03:20:15.891,2026-04-09 03:20:15.891
b6d087a9a6be4ae7ae9a6987416f8e95,FWWMNW03001Q00105,23.583000,2026-04-09 03:27:00.000,2026-04-09 03:35:15.802,2026-04-09 03:35:15.802
"1e7a1f8e5f524e7386ba5c99fcc917a2",FWWMNW03001Q00101,0.276000,2026-04-09 03:27:00.000,2026-04-09 03:35:15.802,2026-04-09 03:35:15.802
be11b9c4795b450491383408a2835370,FWWMNW03001Q00105,23.583000,2026-04-09 03:44:00.000,2026-04-09 03:55:15.311,2026-04-09 03:55:15.311
b6af2ad56ed547f5b0dd85fa980337be,FWWMNW03001Q00101,0.274000,2026-04-09 03:44:00.000,2026-04-09 03:55:15.311,2026-04-09 03:55:15.311
"46b22513d52b44289a3bcdd73f312c4c",FWWMNW03001Q00105,23.583000,2026-04-09 03:56:00.000,2026-04-09 04:05:15.863,2026-04-09 04:05:15.863
b4ef350bfcf34e28a4b85ffbd7e7d6c4,FWWMNW03001Q00101,0.272000,2026-04-09 03:56:00.000,2026-04-09 04:05:15.863,2026-04-09 04:05:15.863
cae7070923604b5ab82918f5355bfbb9,FWSRKN05074Q00201,0.632000,2025-05-28 15:54:00.000,2026-04-13 18:00:15.101,2026-04-13 18:00:15.101
c59a3372c07b45a693e1ba7490aaa77c,FWSRKN05058Q00104,6.605000,2025-09-05 11:40:00.000,2026-04-13 18:00:15.101,2026-04-13 18:00:15.101
"5cf3933b2f0040a18baa9723bee79be3",FWSRKN05058Q00110,473.273600,2025-11-04 02:50:00.000,2026-04-13 18:00:15.101,2026-04-13 18:00:15.101
"7b0b878315f1431482e447a3f796ce58",FWBDKN05002Q00105,22.719000,2026-04-08 21:09:00.000,2026-04-08 21:20:13.872,2026-04-08 21:20:13.872
"046131d5d555469bafc59af83454be56",FWWMNW04001Q00102,8.044000,2026-04-08 21:04:00.000,2026-04-08 21:20:13.872,2026-04-08 21:20:13.872
"5772adf2424249cf9245947e9826d663",FWWMNW04001Q00103,0.187000,2026-04-08 21:04:00.000,2026-04-08 21:20:13.872,2026-04-08 21:20:13.872
fb8e43c46d3b4596a42b1f5d8b154f2d,FWBDKN05002Q00102,0.540000,2026-04-08 21:08:00.000,2026-04-08 21:20:13.872,2026-04-08 21:20:13.872
"8f33563eced0484d8e0b165b5837a59f",FWWMNW03001Q00103,0.058000,2026-04-08 21:01:00.000,2026-04-08 21:20:13.872,2026-04-08 21:20:13.872
bdad994fc9834ef286e8add099e70182,FWBDKN05002Q00103,0.052000,2026-04-08 21:09:00.000,2026-04-08 21:20:13.872,2026-04-08 21:20:13.872
f950c316060e41a8bbfc4328d4830712,FWWMNW03001Q00104,128.908700,2026-04-08 21:04:00.000,2026-04-08 21:20:13.872,2026-04-08 21:20:13.872
ac2ead1a78784781a1e4bbe93f431d4b,FWWMNW04001Q00105,24.925000,2026-04-08 21:05:00.000,2026-04-08 21:20:13.872,2026-04-08 21:20:13.872
"0eb908d0f7dd44549a1f8ae10d90f440",FWWMNW04001Q00102,8.046000,2026-04-08 21:14:00.000,2026-04-08 21:26:40.893,2026-04-08 21:26:40.893
"9411cbf22b9345239bb90e27a242af92",FWWMNW04001Q00103,0.211000,2026-04-08 21:14:00.000,2026-04-08 21:26:40.893,2026-04-08 21:26:40.893
"0188490726bf41409f4bc43954ba8aba",FWWMNW03001Q00103,0.058000,2026-04-08 21:14:00.000,2026-04-08 21:26:40.893,2026-04-08 21:26:40.893
"9ba2a52b57ef4907a6f92da7a826a39d",FWWMNW03001Q00104,129.036100,2026-04-08 21:14:00.000,2026-04-08 21:26:40.893,2026-04-08 21:26:40.893
dc86ba415cb14f508c231d0e6b55b0b8,FWWMNW04001Q00105,25.000000,2026-04-08 21:16:00.000,2026-04-08 21:26:40.893,2026-04-08 21:26:40.893
"66634a933c594be5a5adf6affcd194d6",FWBDKN05002Q00105,22.729000,2026-04-08 21:30:00.000,2026-04-08 21:40:15.779,2026-04-08 21:40:15.779
"1819b9270570493eb4177c42c52fe97f",FWBDKN05002Q00102,0.541000,2026-04-08 21:32:00.000,2026-04-08 21:40:15.779,2026-04-08 21:40:15.779
e6330cf5e126434f8d6aa74098a7b540,FWBDKN05002Q00103,0.049000,2026-04-08 21:30:00.000,2026-04-08 21:40:15.779,2026-04-08 21:40:15.779
bbaf364c0f4541d697881279ab85122f,FWWMNW03001Q00103,0.060000,2026-04-08 21:35:00.000,2026-04-08 21:46:34.653,2026-04-08 21:46:34.653
